,ganloss_A,ganloss_B,cycleloss_A,cycleloss_B,discr_loss_A,discr_loss_B,idtloss_A,idtloss_B
0,0.5043464560775068,0.4516348904089544,2.8610222134920784,1.5657246058094412,0.19513652270522577,0.16824592794453117,1.301542833487817,0.7803303794461107
1,0.5603086317882834,0.4703248790891605,2.3739699339685822,1.4344582136232056,0.16759843913457867,0.13790876079499034,1.0938046523899583,0.7208356480815429
2,0.5620606141550848,0.4700467625808451,2.1663200910791414,1.4256517660046322,0.1610350830675701,0.1379976932641486,1.0109768567015522,0.7242051428900316
3,0.5788770547259764,0.47695500044382194,2.0676751913642057,1.352397223323067,0.1530481803983668,0.1262275357690326,0.9597640117854365,0.6729687751429246
4,0.5767462332566488,0.4762168232616913,2.015966523555738,1.3719113378372862,0.15158631068725997,0.12214153113180644,0.9156857862713407,0.6857091322145702
5,0.5724125576709052,0.4855990497981131,1.9538822868437318,1.3620697745118988,0.14582140215108513,0.12097420282222993,0.8990043853676978,0.6707094358653637
6,0.576617934840468,0.4663335229895751,1.8974968321048296,1.310378214632961,0.14906540927719344,0.1184993762475512,0.8673951946933505,0.6439201875931845
7,0.5765638109180523,0.4634229919801538,1.8587959438304085,1.2743229854262694,0.14425706250501247,0.11817050186608427,0.8431382307768643,0.6352052537891872
8,0.547126309189669,0.45241782508355605,1.811257807947574,1.1634487465976506,0.1471992622582163,0.12467123896493007,0.8062442594237085,0.5724316359127297
9,0.555756995947083,0.45909914784113254,1.7935595586008009,1.2123868993341211,0.1485557993321517,0.12080798039913081,0.7947708321765533,0.5827060031582514
10,0.5750759961219749,0.4536884894742371,1.7470090617531686,1.1458703493164653,0.1499741573301916,0.11601866577915396,0.7701089620501417,0.5517792043761468
11,0.5847372842820427,0.4547374044095478,1.733093133807699,1.159569217782076,0.1488560392490547,0.11086446005875751,0.7558178809811467,0.5548690793367823
12,0.570348312721849,0.45027944832744593,1.6947390100841015,1.1528590996774926,0.1495696619039004,0.11944295981326791,0.7420023326900256,0.5656269964613706
13,0.5622791036787389,0.45062874878917136,1.6517447918040007,1.1174629601535921,0.1545627203556575,0.11824018198755627,0.7213462002147575,0.534612116715664
14,0.5573430157363423,0.45459353305825223,1.6235297569926357,1.1050899172098834,0.15131713517634793,0.11977511752277759,0.7000855454289125,0.5250407232361102
15,0.5426052290944228,0.4404525411303154,1.6219251751092505,1.10000821861276,0.15521237452490252,0.12387053661864707,0.6956750044350958,0.5174050811064689
16,0.5498438263771085,0.4564811610228272,1.6002520342011364,1.0962610650537203,0.14968400339183285,0.12050156502173215,0.6786987817122774,0.5129089588854353
17,0.5609557522031482,0.43709521278646146,1.5792206783142275,1.0520928140249373,0.15644168126435176,0.1214538803662124,0.6618955921773211,0.4977453122357409
18,0.5325395071887606,0.43366203731166064,1.5411101369952072,1.0282020630438047,0.15614786260849106,0.13014630487901063,0.6570129415841687,0.4741298862039752
19,0.5202450799957051,0.45170896083574624,1.5221548889595147,1.0344251999601253,0.15276960218638053,0.130800967882685,0.6501643516865931,0.4758613282271771
20,0.5368055553079147,0.45044346312404016,1.5171980256313622,1.0567423499684745,0.1512465745320126,0.12621485622965994,0.6387049979444508,0.485713260581279
21,0.5333538460030643,0.43853337649192425,1.498832146482762,1.0128071070815217,0.15388328025373807,0.12948257533277416,0.632140129558411,0.45669831144840395
22,0.5458798822240535,0.437967741868498,1.4851649719515445,0.9710667653136431,0.15494239645332042,0.12455514680472114,0.631557524139677,0.4388698350480745
23,0.5308735889754987,0.44286779660927306,1.46867751877428,1.0021247037465433,0.15054546459754556,0.12983261114909622,0.6241910821785455,0.4550351817826796
24,0.5384081392385013,0.4327662196772159,1.4623559148152756,0.9960714738941141,0.15354765030855105,0.12582979821256954,0.6235699876900742,0.4502306189509119
25,0.5325620260396376,0.4405404801807394,1.4456535378715198,0.9690437004361645,0.1529240737518322,0.12871733806191873,0.6080974970105733,0.435164810137123
26,0.5413751089531739,0.44554835091115963,1.4227422797731564,0.9524103976656982,0.1521438444870749,0.12755684635500028,0.6063125023249041,0.4276299296009515
27,0.5347553978132776,0.43429194789360664,1.414712097168873,0.9693360871888641,0.15467775339424158,0.12992454540473333,0.5971918713951228,0.4373779940728667
28,0.5307423354700139,0.4272101300754428,1.4077710351732158,0.9329088102957539,0.1545200364559259,0.13343534337049945,0.5950353381588231,0.41246102375552496
29,0.5503914849756978,0.42617303768086084,1.4003306160381273,0.9290832211954654,0.15502352687103405,0.12410301776963083,0.5824991664884537,0.4156948781551093
30,0.5369492361230225,0.43492891319183874,1.409859418481556,0.9464176112134111,0.15233026844179934,0.12682940086747396,0.5863088555916547,0.4265562116793021
31,0.5334821073272803,0.43669444626602844,1.383872236358254,0.9221234574736391,0.1541950130123314,0.12794803639541896,0.5748757235625132,0.40333622554367565
32,0.5211927904944185,0.43439195197598274,1.36697421762951,0.9068664165691979,0.1561986005971993,0.1351751080794383,0.5707287805019712,0.3975147736013614
33,0.5073165856261423,0.4411406754939852,1.3536461295957556,0.8859392086473795,0.15468257195634094,0.13802839095657843,0.5628993387050515,0.37993174940670554
34,0.5136989687621404,0.4321976769135363,1.3499011590447225,0.885181661279527,0.15469002005652216,0.1356710542184084,0.5655595370218206,0.38557935320244513
35,0.5194800868948249,0.43774798715321644,1.3494096742710855,0.9011765251487074,0.1557023038841453,0.13368994035210183,0.5635426345352943,0.3941053002447148
36,0.5272262295090542,0.42794951254134656,1.3465446621373311,0.8925266432599089,0.15324625714539772,0.13414915492213286,0.5523410907836545,0.3855556642650783
