,ganloss_A,ganloss_B,cycleloss_A,cycleloss_B,discr_loss_A,discr_loss_B,idtloss_A,idtloss_B
0,0.29702311754226685,0.5721895694732666,0.6223117709159851,1.0194779634475708,0.19724667072296143,0.38009434938430786,0.19599518179893494,0.3363455832004547
1,0.2331087589263916,0.4336785674095154,0.5989823937416077,0.7051635980606079,0.15392658114433289,0.3957645893096924,0.2264050394296646,0.2857886850833893
2,0.5280794501304626,0.45116889476776123,1.211107850074768,0.6646474599838257,0.13036975264549255,0.18866421282291412,0.5917788743972778,0.255813866853714
3,0.35451748967170715,0.3974672555923462,1.2680803537368774,0.593303382396698,0.24557623267173767,0.14271171391010284,0.7209518551826477,0.20385606586933136
4,0.33498772978782654,0.3984065055847168,0.8387681245803833,0.9762881994247437,0.10480247437953949,0.08244577050209045,0.3149002492427826,0.28343838453292847
5,0.39271289110183716,0.5451889038085938,0.8000897169113159,0.6955631971359253,0.06068796664476395,0.12337575852870941,0.44150763750076294,0.25027212500572205
6,0.5794612765312195,0.5829511284828186,0.5649634599685669,0.6484871506690979,0.030979402363300323,0.11854952573776245,0.2651516795158386,0.22195659577846527
7,0.2624281346797943,0.6740105748176575,0.882914662361145,0.4569895267486572,0.12058831006288528,0.31098049879074097,0.3906477093696594,0.18418210744857788
8,0.4497053325176239,0.5156422257423401,0.9745612144470215,0.5374821424484253,0.1121603399515152,0.07388275861740112,0.23909810185432434,0.19962984323501587
9,0.2722802758216858,0.8146008253097534,0.5392318964004517,0.5704280138015747,0.05852934718132019,0.1467500627040863,0.17940111458301544,0.2473987489938736
10,0.2302722930908203,0.32142964005470276,0.6459033489227295,0.9520175457000732,0.12301068007946014,0.10700520128011703,0.23056216537952423,0.49436086416244507
11,0.2657065689563751,0.4393828809261322,0.6353505849838257,0.9133754968643188,0.1413789987564087,0.19076457619667053,0.3966633081436157,0.5283647179603577
12,0.42066511511802673,0.5052259564399719,0.7308175563812256,0.8581780195236206,0.11129965633153915,0.12327953428030014,0.2827081084251404,0.2916615307331085
13,0.820219874382019,0.31121909618377686,0.7624245285987854,0.7845503091812134,0.12570765614509583,0.06539131700992584,0.23428991436958313,0.23070311546325684
14,0.6036392450332642,0.47933125495910645,0.7736592888832092,0.6844595670700073,0.026039596647024155,0.032272230833768845,0.2975882291793823,0.2284708470106125
15,0.33824676275253296,0.500945508480072,1.0202497243881226,0.7096295356750488,0.049675360321998596,0.20601892471313477,0.27748164534568787,0.247341126203537
16,0.7499618530273438,0.4341233968734741,0.4636906087398529,0.799785852432251,0.11113649606704712,0.03987608850002289,0.14800278842449188,0.29552575945854187
17,0.8370277285575867,0.46934396028518677,0.5420346260070801,0.6933743953704834,0.11260615289211273,0.029818737879395485,0.21514293551445007,0.2702852189540863
18,0.7245349287986755,0.4770159423351288,0.7959412336349487,0.6829656362533569,0.22429299354553223,0.03132205456495285,0.30974429845809937,0.25273799896240234
19,0.5331553816795349,0.3167698383331299,0.7407122850418091,0.7361369132995605,0.11271025240421295,0.06261778622865677,0.28271791338920593,0.25890684127807617
20,0.4758991599082947,0.46830201148986816,1.8265503644943237,1.3522934913635254,0.07619680464267731,0.1748281568288803,0.5365977883338928,0.4717581868171692
21,0.5656343102455139,0.5982432961463928,0.7506923675537109,1.2052719593048096,0.2097838968038559,0.1748257726430893,0.2621067762374878,0.4370277523994446
22,0.3198455572128296,0.5735434889793396,0.5173481702804565,0.9792846441268921,0.04727616161108017,0.17331932485103607,0.3644813597202301,0.4115569591522217
23,0.37626010179519653,0.26037001609802246,0.7383588552474976,1.094103455543518,0.04010128974914551,0.12732335925102234,0.2133268415927887,0.3978985548019409
24,0.6525509357452393,0.24877573549747467,0.8225929737091064,1.093719244003296,0.16275978088378906,0.045794226229190826,0.27903488278388977,0.37820637226104736
25,0.5401677489280701,0.3198947012424469,0.8626922369003296,0.9057101011276245,0.0681467354297638,0.0420767217874527,0.2918095886707306,0.3559034466743469
26,0.8352059125900269,0.40683236718177795,0.7689523696899414,0.9107323884963989,0.3154805600643158,0.03875677287578583,0.45723703503608704,0.36403167247772217
27,0.9355633854866028,0.44395148754119873,0.8307106494903564,0.8561094999313354,0.17515872418880463,0.03802910074591637,0.3994697034358978,0.34741586446762085
