,ganloss_A,ganloss_B,cycleloss_A,cycleloss_B,discr_loss_A,discr_loss_B,idtloss_A,idtloss_B
0,0.7013007402420044,0.42092442512512207,0.6442774534225464,0.8760792016983032,0.10528184473514557,0.2387063354253769,0.2680768072605133,0.3130282461643219
1,0.3698279559612274,0.38650941848754883,1.0228500366210938,0.6735188961029053,0.07543109357357025,0.2689409852027893,0.3750861883163452,0.30671462416648865
2,0.7094650864601135,0.16296125948429108,0.9300738573074341,0.6800953149795532,0.12410593032836914,0.1694120466709137,0.3904437720775604,0.30945202708244324
3,0.41163697838783264,0.29522812366485596,0.7446630001068115,0.4712391495704651,0.15734806656837463,0.09651210159063339,0.2582322359085083,0.2627904713153839
4,0.6413769125938416,0.2862371802330017,0.9725912809371948,0.46947598457336426,0.19101399183273315,0.06121767312288284,0.5296181440353394,0.19833198189735413
5,0.5727435350418091,0.3276839852333069,0.611072301864624,0.49111616611480713,0.029709994792938232,0.07558802515268326,0.2604224383831024,0.22212012112140656
6,0.34886935353279114,0.4120931625366211,0.795109748840332,0.4346216917037964,0.09809766709804535,0.11866991221904755,0.42847856879234314,0.17130839824676514
7,0.9188939332962036,0.3733959496021271,0.5001422762870789,0.4584064483642578,0.09448111057281494,0.02841472253203392,0.16105175018310547,0.17755678296089172
8,0.5811318755149841,0.39577385783195496,0.5714943408966064,0.3888389766216278,0.16559681296348572,0.022745609283447266,0.32948538661003113,0.1312439888715744
9,0.6341039538383484,0.21391956508159637,0.8059443235397339,0.4486128091812134,0.04362711310386658,0.055706705898046494,0.2993345260620117,0.18115468323230743
10,0.7605988383293152,0.5869839191436768,0.8755514025688171,0.7485605478286743,0.08363141119480133,0.25303444266319275,0.30827370285987854,0.29861313104629517
11,0.4030866026878357,0.5056632161140442,1.4030505418777466,0.7705429196357727,0.0760534256696701,0.2655135989189148,0.32990044355392456,0.33496910333633423
12,0.3477258086204529,0.5392405390739441,0.748215913772583,0.7051699757575989,0.053269729018211365,0.19255430996418,0.20249423384666443,0.32435399293899536
13,0.44237032532691956,0.594288170337677,0.4322132468223572,0.7582461833953857,0.1295890510082245,0.08408566564321518,0.28250330686569214,0.25549522042274475
14,0.1211356520652771,0.554616391658783,0.6906312704086304,0.6844069957733154,0.21865054965019226,0.3406212329864502,0.24978569149971008,0.28350433707237244
15,0.2962021827697754,0.48009341955184937,0.43371284008026123,0.6242207288742065,0.0744946077466011,0.185128852725029,0.2235688865184784,0.2485164850950241
16,0.45885321497917175,0.6265970468521118,0.4334707260131836,0.6986792087554932,0.08414588868618011,0.16783368587493896,0.17242103815078735,0.21415641903877258
17,0.2560972273349762,0.4976842701435089,1.0889848470687866,0.646551251411438,0.07296277582645416,0.08106990158557892,0.3721754252910614,0.21984955668449402
18,0.18103289604187012,0.45495089888572693,1.0503802299499512,0.6290544271469116,0.08957424014806747,0.057599689811468124,0.26889270544052124,0.1904860883951187
19,0.25258341431617737,0.6319866180419922,0.8657474517822266,0.6257832646369934,0.11527994275093079,0.18200601637363434,0.46897566318511963,0.19315379858016968
20,0.1511535793542862,0.4627510905265808,0.7242661714553833,0.7056422233581543,0.12213698029518127,0.28788161277770996,0.24128100275993347,0.24889779090881348
21,0.38857632875442505,0.4119988977909088,0.9852755069732666,0.6387218832969666,0.1108066588640213,0.18122074007987976,0.3802024722099304,0.28357380628585815
22,0.3378317058086395,0.37938398122787476,0.6884238719940186,0.615233838558197,0.19344644248485565,0.17574456334114075,0.19459551572799683,0.2723429203033447
23,0.17112161219120026,0.4448615610599518,0.8231174945831299,0.7275447249412537,0.14408932626247406,0.3844011425971985,0.24762406945228577,0.20701967179775238
24,0.26317623257637024,0.4440409243106842,0.6643970012664795,0.5768514275550842,0.04137362539768219,0.20424884557724,0.42035460472106934,0.2064763754606247
25,0.21613779664039612,0.4467487931251526,0.6969172954559326,0.5289287567138672,0.11365336179733276,0.07657355815172195,0.2909654974937439,0.21901622414588928
