,ganloss_A,ganloss_B,cycleloss_A,cycleloss_B,discr_loss_A,discr_loss_B,idtloss_A,idtloss_B
0,0.5438973307609558,0.4068460166454315,0.7165142297744751,0.740201473236084,0.10011161863803864,0.5078002214431763,0.28604504466056824,0.2820855379104614
1,0.30322349071502686,0.4775888919830322,0.5174095630645752,0.734222412109375,0.18039172887802124,0.41859060525894165,0.16145335137844086,0.2816197872161865
2,0.42062312364578247,0.5880162119865417,0.6763588190078735,0.7502656579017639,0.11523975431919098,0.33753931522369385,0.24304306507110596,0.24888744950294495
3,0.32137003540992737,0.5107747912406921,0.6315756440162659,0.5894472599029541,0.07435650378465652,0.3987668454647064,0.21305027604103088,0.25070425868034363
4,0.45276859402656555,0.5845316648483276,0.9443871974945068,0.5821439027786255,0.08466105908155441,0.2576119899749756,0.3284713625907898,0.2422592043876648
5,0.0853009819984436,0.5426369309425354,1.2154778242111206,0.5999552607536316,0.11843886226415634,0.28872373700141907,0.46554744243621826,0.22546041011810303
6,0.3212665021419525,0.7101356387138367,0.7360249161720276,0.5808200836181641,0.1349303126335144,0.21238838136196136,0.2517489194869995,0.2354101687669754
7,0.24703118205070496,0.5755825638771057,0.6484578847885132,0.6121236681938171,0.1287723332643509,0.25518280267715454,0.2165568470954895,0.21719810366630554
8,0.03370262309908867,0.4934581220149994,0.7190500497817993,0.5788233280181885,0.14136162400245667,0.5133975744247437,0.28519120812416077,0.2192631959915161
9,0.47397834062576294,0.5117527842521667,0.43152332305908203,0.6240943670272827,0.03529166430234909,0.17050522565841675,0.24883046746253967,0.21707727015018463
10,0.8108864426612854,0.46733805537223816,0.6721422076225281,0.20624205470085144,0.050749801099300385,0.031263865530490875,0.22829195857048035,0.09887175261974335
11,0.3821242153644562,0.51341313123703,0.539781391620636,0.3019949197769165,0.05077575892210007,0.10526973009109497,0.16230136156082153,0.1023968905210495
12,0.5947964191436768,0.41580381989479065,0.7860560417175293,0.17724715173244476,0.23280742764472961,0.04932982474565506,0.27123337984085083,0.06657794117927551
13,0.16827048361301422,0.27174049615859985,1.2886641025543213,0.29567626118659973,0.3760553002357483,0.04998297244310379,0.5850324034690857,0.09235551953315735
14,0.505885660648346,0.40472719073295593,0.640589714050293,0.22998757660388947,0.2185124158859253,0.0764051154255867,0.24801982939243317,0.09016820788383484
